,ID,Region,Date,Weekday,Apartment,Beds,Review,Pic Quality,Price,Accept
17992,17993,6,255,4,0,2,4.059959616,0.9686081129999999,398.63835539999997,0
17993,17994,10,273,1,1,1,4.998489514,0.530011783,341.8437367,0
17994,17995,6,56,1,1,1,3.9724856180000003,0.92843157,315.7559458,0
17995,17996,8,311,4,1,1,4.7145950910000005,0.49956889299999996,304.3713305,0
17996,17997,9,77,1,0,1,4.7786623,0.9725092009999999,253.32872769999997,0
17997,17998,7,189,1,1,3,3.9704142019999997,0.967414428,388.258872,0
17998,17999,5,30,3,0,1,4.875149679,0.7214227120000001,345.9024216,0
17999,18000,3,352,3,1,1,4.555311504,0.9449554659999999,273.49183519999997,0
18000,18001,4,256,5,1,1,4.787433398,0.965382772,334.7979114,0
18001,18002,10,334,6,1,1,4.405836077,0.9579985409999999,332.2545946,0
18002,18003,1,239,2,1,1,3.9505845739999996,0.6163115920000001,84.37829716,1
18003,18004,7,282,3,0,3,4.458760718,0.9863714090000001,329.7049897,1
18004,18005,2,64,2,1,4,4.356058173,0.82744964,365.00451760000004,1
18005,18006,8,150,4,1,1,3.72261841,0.9825443890000001,302.6064487,0
18006,18007,7,87,4,0,1,4.885628615,0.990853285,441.4966456,0
18007,18008,9,121,3,1,4,4.977115432,0.9689447609999999,479.63483160000004,0
18008,18009,2,116,5,0,1,4.714227975,0.659245923,354.9566643,0
18009,18010,5,294,1,1,1,4.86620988,0.7558771559999999,276.1760147,0
18010,18011,1,276,4,1,3,4.05036123,0.983227385,429.90906770000004,0
18011,18012,3,17,4,1,1,4.791691526,0.9715461790000001,376.7808007,0
18012,18013,3,231,1,1,1,4.034419343,0.5648919689999999,258.6684451,0
18013,18014,2,7,1,1,1,4.529733489,0.634709083,275.71836139999994,0
18014,18015,7,103,6,0,1,4.960715933,0.697488805,256.1790231,1
18015,18016,4,52,4,0,1,4.695806421,0.549784474,270.80042599999996,0
18016,18017,1,39,5,1,2,4.196718085,0.9782813020000001,394.69104,0
18017,18018,1,149,3,1,2,4.088077682,0.963468076,227.96989150000002,1
18018,18019,5,24,4,0,1,4.130532871000001,0.8572534009999999,285.20104669999995,0
18019,18020,5,10,4,1,1,4.67126031,0.37853891,177.80076680000002,1
18020,18021,1,55,7,0,2,4.087733547,0.6820237229999999,304.38082,0
18021,18022,8,177,3,1,2,4.0870437189999995,0.7802202690000001,353.9861409,0
18022,18023,7,262,4,1,1,4.945859101,0.404533153,429.6007336,0
18023,18024,3,219,3,1,1,4.806455744,0.39066398799999996,215.7364827,0
18024,18025,2,328,7,1,2,4.941052202,0.819825015,439.3150415,0
18025,18026,5,149,3,1,2,3.319469029,0.972525913,345.1157262,0
18026,18027,7,271,6,1,1,4.975098200000001,0.867843923,382.8745768,0
18027,18028,10,120,2,1,1,4.604557028,0.686834872,175.4662737,0
18028,18029,4,130,5,1,1,4.633205244,0.713351477,260.86126490000004,1
18029,18030,5,58,3,1,1,4.8551409119999995,0.36315672299999996,146.95032700000002,1
18030,18031,8,107,3,1,1,4.498527384,0.8798057990000001,218.29666890000001,0
18031,18032,5,158,5,1,2,4.662874651,0.710251044,335.12469710000005,1
18032,18033,1,257,6,1,2,4.900893672,0.875744877,438.251954,0
18033,18034,3,127,2,1,1,3.835499928,0.9968761859999999,237.0661256,0
18034,18035,10,77,1,1,2,4.363620745,0.771250914,243.1387212,1
18035,18036,2,269,4,1,1,3.7226001810000002,0.509645031,225.98612930000002,0
18036,18037,4,81,5,0,2,4.064367557,0.877483938,350.93789019999997,0
18037,18038,8,74,5,0,2,4.8503581460000005,0.966649905,397.4123953,0
18038,18039,6,269,4,1,2,4.786372238999999,0.9798987640000001,346.59452650000003,1
18039,18040,7,348,6,1,1,4.452598408,0.645224722,379.66885049999996,0
18040,18041,4,19,6,1,2,3.997621412,0.9058391379999999,334.131846,0
18041,18042,6,63,1,1,2,4.966129121,0.561632173,324.5705343,1
18042,18043,1,148,2,1,1,4.8894794,0.8946280609999999,332.55021469999997,0
18043,18044,9,77,1,0,2,3.89022795,0.834974063,332.22202930000003,0
18044,18045,8,90,7,0,1,4.869421204,0.87831982,243.68310449999998,1
18045,18046,6,39,5,1,1,3.214716595,0.774923679,217.4404509,0
18046,18047,6,127,2,1,1,3.9912906639999997,0.750282885,244.45649300000002,0
18047,18048,8,283,4,1,1,4.494183038,0.47106850899999997,388.4780318,0
18048,18049,9,71,2,1,1,4.423343511000001,0.650430681,196.70841140000002,0
18049,18050,3,337,2,1,2,3.757198722,0.23150075899999997,212.11631200000002,0
18050,18051,2,262,4,1,2,4.6864881689999995,0.684458248,423.5611075,0
18051,18052,4,106,2,1,1,4.7495855339999995,0.767687107,166.6491399,1
18052,18053,1,115,4,1,1,4.449054611,0.847375949,325.5987259,0
18053,18054,7,110,6,1,3,3.0,0.300996324,287.0022943,0
18054,18055,4,177,3,1,2,4.975159767,0.789508065,296.60886089999997,1
18055,18056,8,295,2,1,2,3.0,0.833025578,150.7828032,0
18056,18057,6,327,6,1,1,4.989802878,0.45824645,436.85599979999995,0
18057,18058,2,144,5,1,1,4.61657812,0.7989705840000001,406.180944,0
18058,18059,10,163,3,1,1,4.735738501,0.562635914,229.2553988,0
18059,18060,6,275,3,1,1,4.218945221,0.727171398,158.32014119999997,1
18060,18061,5,291,5,1,2,4.819000677,0.635966504,316.0739606,1
18061,18062,9,117,6,0,2,4.5932586660000005,0.868584811,360.2569935,1
18062,18063,3,93,3,1,2,4.486297543,0.803785393,282.795373,0
18063,18064,3,357,1,1,1,4.565009511,0.938218179,316.5865106,0
18064,18065,4,250,6,1,1,4.726445198,0.45340501299999997,316.63257020000003,0
18065,18066,4,120,2,1,2,4.847174417,0.804030096,373.23650699999996,0
18066,18067,5,282,3,1,1,4.650539248,0.335125302,272.6865515,0
18067,18068,8,275,3,0,1,4.286388436,0.66518489,293.9231783,0
18068,18069,1,169,2,1,2,4.4438909760000005,0.9488665740000001,194.9131492,1
18069,18070,9,171,4,1,2,4.1572937,0.998191139,414.7036417,0
18070,18071,2,227,4,1,1,4.959088378,0.9403275999999999,222.0642844,1
18071,18072,7,163,3,1,1,4.631406672,0.780079057,287.6702277,0
18072,18073,7,337,2,1,1,4.745297623,0.682142625,246.88041189999998,0
18073,18074,4,91,1,1,2,4.771533162,0.8469598220000001,431.2865228,0
18074,18075,6,218,2,1,2,4.473262607,0.990644269,341.77633210000005,0
18075,18076,9,319,5,1,2,4.010588685,0.577852471,327.38496960000003,0
18076,18077,9,339,4,0,1,3.47406775,0.23948874399999998,268.89692169999995,0
18077,18078,10,169,2,1,2,4.040599577,0.8564598609999999,321.718564,0
18078,18079,6,10,4,1,1,4.945247482,0.88355666,320.7806707,0
18079,18080,10,309,2,1,2,4.838311611,0.9682907540000001,371.74933960000004,0
18080,18081,8,58,3,1,2,4.378673155,0.867886748,371.34116,0
18081,18082,8,153,7,1,1,4.831754434,0.460943006,332.0726092,0
18082,18083,10,111,7,1,2,4.310452607,0.653398325,335.8692325,0
18083,18084,6,302,2,0,1,4.5935275739999994,0.961411193,179.9064857,1
18084,18085,7,96,6,1,2,4.856415408999999,0.977595925,510.5644758,0
18085,18086,8,223,7,1,1,4.663804427,0.8547781109999999,352.6642979,0
18086,18087,4,365,2,1,2,4.937984671000001,0.879385978,397.991711,0
18087,18088,4,196,1,1,2,3.613822067,0.18470003,189.32960590000002,1
18088,18089,7,186,5,1,1,4.837520878,0.715015842,358.72265919999995,0
18089,18090,5,256,5,1,1,4.818730176,0.721924322,294.988208,0
18090,18091,10,9,3,0,2,4.876134148,0.8349105659999999,282.16834889999996,0
18091,18092,6,72,3,0,2,4.789652922,0.672875584,384.8322518,0
18092,18093,8,254,3,0,2,4.718210981,0.999075818,266.47774219999997,1
18093,18094,10,216,7,0,2,4.011244673999999,0.647709732,232.2784464,1
18094,18095,3,229,6,1,2,4.253547053,0.434240269,428.78788089999995,0
18095,18096,4,64,2,1,1,4.921553197,0.697263037,318.2966526,0
18096,18097,7,148,2,0,2,4.869782525,0.777333243,290.30767460000004,0
18097,18098,7,330,2,1,1,4.311754968,0.82803526,235.59541529999998,0
18098,18099,6,121,3,1,3,4.182277507,0.894535897,320.5461747,1
18099,18100,3,215,6,1,2,3.795371037,0.552919236,299.190692,0
18100,18101,5,361,5,1,1,4.737160386,0.719450402,219.8992719,1
18101,18102,9,328,7,1,1,4.921875699,0.914142928,372.407502,0
18102,18103,1,58,3,0,1,4.133923062,0.860115673,146.5658113,1
18103,18104,10,218,2,1,2,4.815100935,0.694711867,272.004409,0
18104,18105,7,214,5,1,2,4.835930902,0.810601063,514.1067659,0
18105,18106,10,159,6,1,1,3.975371164,0.964021712,215.639281,0
18106,18107,6,27,7,1,1,4.78398964,0.632167531,221.08460699999998,1
18107,18108,10,107,3,1,1,4.39993486,0.8593823079999999,240.06550319999997,0
18108,18109,4,172,5,1,1,4.70208827,0.585779066,346.54544649999997,0
18109,18110,1,312,5,0,2,3.430798689,0.391979342,290.8637173,0
18110,18111,6,44,3,0,2,4.784942714,0.604979604,264.1168054,0
18111,18112,10,136,4,0,1,4.978884079,0.997997007,358.5130171,0
18112,18113,6,55,7,1,1,4.594020567,0.17348218899999998,157.9146452,1
18113,18114,4,87,4,0,1,4.762224472,0.941591567,276.1006503,1
18114,18115,10,56,1,1,1,3.76986742,0.830281367,130.3655566,0
18115,18116,10,288,2,1,1,4.482866146,0.967238287,277.1033626,0
18116,18117,9,212,3,1,2,4.867432848,0.791826019,316.6227825,0
18117,18118,9,52,4,0,2,4.525241788,0.958289288,307.9312823,1
18118,18119,3,117,6,1,3,4.255848807,0.8035279190000001,384.57284439999995,0
18119,18120,2,52,4,1,2,4.6684575939999995,0.753893822,400.4475891,0
18120,18121,2,337,2,1,1,4.98623435,0.7320382129999999,300.351799,0
18121,18122,7,298,5,0,1,4.883736398,0.76892023,230.59834569999998,1
18122,18123,2,181,7,1,1,4.450691862,0.866041727,349.40887299999997,0
18123,18124,8,59,4,1,1,4.46424126,0.658798682,178.511459,1
18124,18125,8,26,6,1,2,3.706800465,0.750218191,366.7506457,0
18125,18126,10,311,4,1,3,4.904066258,0.666402307,533.3460656000001,0
18126,18127,3,192,4,1,1,4.999727664,0.509783965,395.91731630000004,0
18127,18128,1,238,1,1,1,4.581412652,0.48667916200000005,232.699627,0
18128,18129,3,110,6,1,1,4.589811825,0.7208573559999999,283.56867400000004,0
18129,18130,2,90,7,1,1,4.77255916,0.31388020899999997,197.92482040000002,1
18130,18131,2,248,4,1,2,4.497129697,0.969795631,408.51883839999994,0
18131,18132,10,279,7,1,3,4.447163159,0.796211069,363.7312812,0
18132,18133,5,264,6,1,1,3.4245536660000004,0.9509096570000001,134.93094969999999,1
18133,18134,8,330,2,1,2,4.729053163000001,0.9562257940000001,264.8472785,1
18134,18135,4,196,1,1,1,3.889222597,0.8769172040000001,139.8092567,1
18135,18136,3,130,5,1,1,4.923614829,0.775611561,387.3209361,0
18136,18137,5,290,4,1,2,4.934604071,0.692794127,382.2531917,0
18137,18138,8,114,3,0,2,4.895623238,0.533594852,331.2980225,0
18138,18139,3,35,1,1,1,4.596406033,0.855201421,345.8426874,0
18139,18140,10,343,1,1,1,4.974274598,0.90619759,338.1323809,0
18140,18141,3,95,5,1,1,4.338301785,0.381479258,330.853171,0
18141,18142,3,328,7,1,1,3.0,0.813571835,91.45525591,1
18142,18143,6,150,4,0,1,4.833700193,0.639659942,380.15845079999997,0
18143,18144,9,246,2,1,2,4.679551636,0.7390575509999999,319.47438769999997,0
18144,18145,8,189,1,1,1,4.710783569,0.8254292109999999,311.45228619999995,0
18145,18146,3,266,1,1,2,4.898162909,0.539872692,474.4515574,0
18146,18147,10,292,6,1,1,3.618159955,0.919446763,323.8439761,0
18147,18148,8,337,2,1,1,4.093348381,0.878303442,145.46676230000003,0
18148,18149,3,343,1,1,2,4.0932485089999995,0.873964085,366.5829423,0
18149,18150,3,94,4,1,2,4.747029843,0.808616523,425.1210721,0
18150,18151,9,148,2,1,1,4.984819886,0.744371826,353.3826328,0
18151,18152,8,172,5,0,1,4.020622983,0.906991676,188.08052519999998,1
18152,18153,7,253,2,1,1,3.739528369,0.841014044,255.31662749999998,0
18153,18154,3,189,1,1,1,4.763194422,0.837669078,353.3197452,0
18154,18155,7,207,5,1,3,3.5384211430000003,0.685003562,395.83020330000005,0
18155,18156,2,291,5,1,1,4.937779914,0.319588489,233.1589711,1
18156,18157,1,229,6,0,1,4.758977234,0.623023704,290.6511832,1
18157,18158,3,351,2,0,2,3.877876717,0.858947922,155.3693875,1
18158,18159,7,76,7,1,1,4.653882245,0.209957785,228.4829745,0
18159,18160,3,299,6,1,2,4.857497984,0.877768745,343.9231993,1
18160,18161,1,75,6,1,1,4.733808396000001,0.67540462,296.93677230000003,0
18161,18162,9,293,7,1,2,4.833258677,0.984037624,349.7162647,0
18162,18163,8,166,6,0,1,4.699688522,0.9006726709999999,338.54161689999995,0
18163,18164,4,161,1,1,1,4.94668904,0.638021728,336.90770719999995,0
18164,18165,10,272,7,1,2,3.739729096,0.943562439,224.12742680000002,1
18165,18166,1,286,7,1,1,3.761188695,0.424421809,146.7743783,1
18166,18167,2,68,6,1,1,4.709728686,0.44422020700000003,272.7886264,0
18167,18168,8,166,6,1,1,4.539858977,0.66826631,316.11769879999997,0
18168,18169,6,325,4,1,2,4.975135154,0.837901569,486.13191229999995,0
18169,18170,1,286,7,1,2,4.923587026,0.492579415,281.5664537,1
18170,18171,4,62,7,0,3,4.939720178,0.41703586200000003,348.74879439999995,1
18171,18172,8,270,5,1,1,4.8812663,0.544555184,229.431914,1
18172,18173,2,197,2,1,1,4.583226015,0.981426806,340.982231,0
18173,18174,9,44,3,1,1,4.507746995,0.945402332,231.840908,0
18174,18175,1,96,6,1,1,4.414170684,0.969982694,268.56957719999997,1
18175,18176,2,353,4,1,1,3.428613988,0.47768632,266.29410010000004,0
18176,18177,8,41,7,1,2,4.71755122,0.683885643,280.6869783,1
18177,18178,3,101,4,0,3,4.443538379,0.628914723,400.763972,0
18178,18179,4,29,2,1,2,4.981574631,0.722899032,357.443433,0
18179,18180,8,139,7,1,1,4.733093954,0.551878283,228.879454,1
18180,18181,4,35,1,1,1,4.748483988,0.6754482279999999,256.1676316,0
18181,18182,2,221,5,1,1,4.417735901,0.821271476,376.3210103,0
18182,18183,7,283,4,1,1,4.904715293,0.627767496,345.36462850000004,0
18183,18184,1,159,6,0,1,4.266754466,0.77299278,310.0859499,0
18184,18185,5,324,3,1,3,4.845744255,0.8359666020000001,531.0609103,0
18185,18186,10,157,4,1,1,4.782202905,0.577594575,365.8728583,0
18186,18187,8,248,4,1,1,4.67466433,0.44136016200000006,342.4480794,0
18187,18188,7,10,4,1,1,3.8534905389999996,0.5905652029999999,232.84347940000004,0
18188,18189,9,300,7,1,2,4.658976057,0.718821009,270.4313872,1
18189,18190,8,101,4,1,2,4.879050239,0.9992385770000001,444.3322825,0
18190,18191,3,6,7,1,1,4.993828723,0.937079732,224.8182952,1
18191,18192,1,352,3,1,1,4.684548481,0.340744879,190.68387009999998,0
18192,18193,7,163,3,1,1,4.207132561,0.927399981,346.2892795,0
18193,18194,4,325,4,1,1,4.6868935689999995,0.28628506,179.5438398,1
18194,18195,2,35,1,1,1,4.965241801,0.8462324290000001,394.0952088,0
18195,18196,3,313,6,1,1,4.796035139,0.605787176,380.23884639999994,0
18196,18197,10,198,3,1,2,4.226047998,0.931748641,251.19629369999998,1
18197,18198,6,300,7,1,1,4.662046678,0.287927019,231.42252850000003,0
18198,18199,1,147,1,1,1,4.900795744,0.742149827,434.6324805,0
18199,18200,10,283,4,1,1,3.957689996,0.483978531,298.7388461,0
18200,18201,8,6,7,1,1,4.862671831,0.6851882440000001,312.165508,0
18201,18202,6,127,2,1,1,4.933705867,0.354679904,273.6691052,0
18202,18203,3,114,3,1,1,4.994126033,0.854115607,354.7396674,0
18203,18204,6,264,6,1,1,4.57297906,0.975758815,341.25790710000007,0
18204,18205,6,220,4,1,4,4.26079473,0.579383543,464.7101165,1
18205,18206,5,287,1,1,1,4.966251931,0.781810962,410.0309775,0
18206,18207,9,115,4,0,1,4.382347425,0.623845646,289.1253979,0
18207,18208,5,28,1,1,1,4.762688221,0.903299627,199.0455761,1
18208,18209,10,271,6,1,1,4.743358413,0.931587053,244.02032909999997,1
18209,18210,8,46,5,1,4,4.426992083,0.41301357200000005,539.4505507,0
18210,18211,9,298,5,1,1,4.718152321,0.699149021,280.5572439,0
18211,18212,2,314,7,0,1,4.90265546,0.40074713700000003,354.4761659,0
18212,18213,5,264,6,1,1,4.537260429,0.842252463,235.81236639999997,1
18213,18214,10,105,1,1,1,4.793269386,0.44404002299999995,332.023729,0
18214,18215,4,76,7,1,2,4.732903748,0.9730445529999999,449.72493949999995,0
18215,18216,9,114,3,1,1,3.265571277,0.607054909,92.95006364,0
18216,18217,7,77,1,1,1,4.651216875,0.800730645,335.2205515,0
18217,18218,2,150,4,1,1,4.8722862739999995,0.7771913540000001,468.4165389,0
18218,18219,9,275,3,1,2,4.992647802,0.665220557,359.3596755,0
18219,18220,5,39,5,1,4,4.1390157510000005,0.8857798309999999,550.7564428999999,0
18220,18221,8,65,3,1,2,4.597356378,0.823159933,271.0722492,1
18221,18222,6,50,2,1,3,3.8957173189999996,0.8380316040000001,399.00740260000003,0
18222,18223,3,333,5,1,1,4.687012779,0.818227027,230.4819682,1
18223,18224,1,246,2,1,1,4.734643371000001,0.850937128,234.810864,0
18224,18225,2,346,4,1,1,3.0,0.782790043,292.48569110000005,0
18225,18226,9,184,3,1,1,4.561835522,0.716672865,272.1089637,0
18226,18227,10,105,1,0,2,4.963197705,0.922571189,400.2299981,0
18227,18228,8,340,5,1,2,4.115080153,0.984650482,453.26275549999997,0
18228,18229,1,143,4,1,2,4.429794422,0.5522757739999999,288.4704822,1
18229,18230,5,9,3,1,1,4.490489809,0.912527359,346.7664238,0
18230,18231,8,230,7,1,1,4.932109763,0.8098092720000001,350.84590660000003,0
18231,18232,4,308,1,1,2,4.337076391,0.760183237,316.7513126,0
18232,18233,10,185,4,0,1,4.989931029,0.9188223940000001,416.3424345,0
18233,18234,9,106,2,1,2,4.589106061,0.992607543,425.53090769999994,0
18234,18235,7,351,2,1,1,4.808288397,0.883516085,184.9428198,1
18235,18236,1,43,2,1,1,4.848140485,0.679135403,360.7131858,0
18236,18237,1,73,4,1,1,4.007995777,0.875557186,323.2796777,0
18237,18238,7,85,2,0,1,4.557073766,0.464108166,104.8739202,1
18238,18239,9,334,6,1,1,4.9957131839999995,0.9697113490000001,314.0213615,0
18239,18240,8,87,4,1,3,4.87452403,0.945180348,449.90211960000005,0
18240,18241,7,262,4,1,2,4.689166558999999,0.8605361999999999,480.679145,0
18241,18242,2,347,5,0,1,3.3333211169999997,0.567918004,92.65125233,1
18242,18243,9,261,3,1,1,4.899565172,0.944157096,382.0791329,0
18243,18244,1,125,7,1,2,4.969539027,0.60398882,503.6304586,0
18244,18245,6,269,4,1,1,3.8635230839999997,0.855574098,365.6232557,0
18245,18246,2,365,2,1,2,4.588299081000001,0.830468312,374.0296051,0
18246,18247,8,365,2,1,1,4.9049934,0.53736365,269.66014260000003,0
18247,18248,5,222,6,1,1,4.767205045,0.8940134240000001,292.8032478,1
18248,18249,4,300,7,0,1,4.62457443,0.813569112,287.0531646,0
18249,18250,1,257,6,1,1,4.44479004,0.814691099,285.5505868,0
18250,18251,4,357,1,1,1,4.768218903,0.905481801,348.8714235,0
18251,18252,9,321,7,1,2,4.591249278,0.544513199,413.8628036,0
18252,18253,9,131,6,1,1,3.9747300410000004,0.316728832,153.5209406,1
18253,18254,1,222,6,0,1,4.925728207,0.8627349670000001,377.25182989999996,0
18254,18255,10,263,5,1,1,4.764693991000001,0.505521539,360.9244057,0
18255,18256,2,309,2,1,1,4.435865198,0.978056403,236.8063429,0
18256,18257,6,26,6,0,1,4.10197572,0.818525037,335.3463974,0
18257,18258,10,88,5,1,1,4.542792641,0.148216417,278.898953,0
18258,18259,2,269,4,1,2,3.173130782,0.59108922,388.5490892,0
18259,18260,3,3,4,1,2,4.4534192489999995,0.87417462,390.139317,0
18260,18261,7,288,2,0,1,4.780096423,0.72295577,313.3077014,0
18261,18262,5,81,5,1,2,4.710541439,0.974446045,338.74116560000004,1
18262,18263,8,321,7,0,3,4.920284117,0.9634865229999999,525.7889263000001,0
18263,18264,4,44,3,1,1,4.947882733,0.753026216,299.63068239999996,0
18264,18265,6,215,6,1,3,4.587065551,0.381567426,421.287442,0
18265,18266,10,197,2,1,1,3.2082651230000003,0.806189323,189.62701040000002,0
18266,18267,3,301,1,1,1,4.6731908660000006,0.810514683,258.66681189999997,0
18267,18268,9,250,6,1,2,4.751146457,0.9027435659999999,479.88449199999997,0
18268,18269,4,87,4,1,3,4.614069611000001,0.971525813,417.0436363,1
18269,18270,5,356,7,1,2,4.318071924,0.8231992490000001,436.3042977,0
18270,18271,2,305,5,1,3,3.1088928410000003,0.736930105,221.22467999999998,1
18271,18272,5,123,5,1,1,3.777414325,0.8356115820000001,312.3515398,0
18272,18273,8,102,5,1,1,4.685593071,0.668732641,279.5637264,0
18273,18274,6,219,3,1,2,3.3507762530000003,0.751645599,292.13398939999996,0
18274,18275,3,70,1,1,1,4.986396109,0.695161747,349.36535299999997,0
18275,18276,5,142,3,1,1,4.840253034,0.9534915620000001,324.94709389999997,0
18276,18277,9,169,2,0,2,4.567546113,0.882350036,364.2903885,0
18277,18278,6,111,7,1,2,3.483553624,0.986337228,369.69125180000003,0
18278,18279,8,90,7,1,1,4.483727293,0.8540805109999999,303.8987216,0
18279,18280,3,157,4,1,2,4.744506853,0.7379422720000001,421.5661537,0
18280,18281,10,256,5,1,1,4.601192378,0.9312954729999999,329.1931802,0
18281,18282,2,293,7,1,1,3.752092466,0.89116718,213.8523607,0
18282,18283,9,94,4,1,2,4.142362151,0.462746121,402.6577396,0
18283,18284,3,129,4,1,2,3.4124040410000003,0.7830934079999999,361.8926941,0
18284,18285,9,1,2,1,1,4.916459908999999,0.951969255,279.29062319999997,0
18285,18286,10,128,3,1,1,4.539525899,0.367381943,134.702696,1
18286,18287,2,221,5,1,2,4.729358638,0.778762075,298.64910510000004,1
18287,18288,9,85,2,1,2,3.685866119,0.430242733,164.733923,0
18288,18289,1,284,5,0,2,4.8961164319999995,0.805846605,465.04176409999997,0
18289,18290,5,345,3,1,1,4.558156617,0.46261295700000005,310.5767601,0
18290,18291,4,65,3,0,2,4.862224468,0.836740832,443.211653,0
18291,18292,6,156,3,1,2,4.856034373,0.8152696999999999,424.98600980000003,0
18292,18293,8,101,4,1,1,3.9567118260000003,0.475041527,264.6342821,0
18293,18294,8,76,7,1,1,4.767338059,0.39518250899999996,383.02898260000006,0
18294,18295,3,115,4,1,2,4.140185724,0.78410051,360.8170994,0
18295,18296,10,115,4,0,2,4.249049657,0.69154335,410.250597,0
18296,18297,6,269,4,1,2,4.784846067,0.706936679,394.7801001,0
18297,18298,3,221,5,1,1,3.9165686330000002,0.587430339,195.2261957,1
18298,18299,5,229,6,1,1,4.506016076,0.961487172,343.3526099,0
18299,18300,8,80,4,1,1,3.4451419000000003,0.663751097,307.86170760000005,0
18300,18301,6,104,7,1,1,3.4616567610000004,0.259015757,206.4372571,0
18301,18302,5,113,2,1,1,4.9911169730000005,0.9148725190000001,331.4626557,0
18302,18303,2,154,1,1,1,4.071570035,0.745983665,363.8923397,0
18303,18304,1,101,4,1,2,3.0,0.7010532209999999,308.7886984,0
18304,18305,3,215,6,0,3,4.882800142,0.775391375,386.707264,1
18305,18306,9,264,6,1,1,4.945072539,0.933380109,265.75728419999996,1
18306,18307,1,122,4,1,2,4.997081004,0.189450645,418.4185711,0
18307,18308,3,257,6,1,2,4.077596151,0.8507817809999999,351.0024025,0
18308,18309,1,108,4,0,2,4.276614823,0.9055029509999999,435.59180410000005,0
18309,18310,2,216,7,1,1,4.7186307030000005,0.628096879,314.739604,0
18310,18311,7,76,7,1,1,4.819467386,0.7876525940000001,345.48929730000003,0
18311,18312,5,224,1,1,1,4.297860687,0.8732608079999999,258.2138924,0
18312,18313,4,258,7,1,2,4.680943848,0.992141657,336.03247569999996,1
18313,18314,7,21,1,1,2,4.969143614,0.8507912320000001,365.3418704,0
18314,18315,4,118,7,1,1,4.476926446,0.9468486620000001,365.5968621,0
18315,18316,6,90,7,1,1,4.7455161089999995,0.5992842039999999,233.4781026,1
18316,18317,9,135,3,1,1,4.77559462,0.918579343,305.2509428999999,0
18317,18318,3,178,4,1,1,4.46510761,0.5147309210000001,368.7532455,0
18318,18319,8,173,6,1,1,4.5740818260000005,0.949811064,399.1796608,0
18319,18320,5,260,2,1,1,4.45351913,0.42579588700000004,279.82305,0
18320,18321,9,69,7,1,1,3.0,0.41344561399999996,161.8647539,0
18321,18322,1,146,7,1,1,4.720219183,0.877800823,373.6437128,0
18322,18323,9,219,3,1,1,4.989889054,0.776264579,366.6854563,0
18323,18324,2,37,3,1,2,4.689216789,0.866339995,345.65758700000004,0
18324,18325,6,169,2,1,1,4.425102752,0.470121952,199.157549,0
18325,18326,7,44,3,1,1,4.4797042010000006,0.8177083959999999,287.3446807,0
18326,18327,2,53,5,1,1,3.657535855,0.9770940859999999,258.4331423,0
18327,18328,8,229,6,1,2,4.809836216,0.593582171,327.804063,1
18328,18329,10,153,7,1,1,4.15593406,0.9505099309999999,162.130931,1
18329,18330,2,330,2,0,2,4.600159258,0.683775097,191.32404350000002,1
18330,18331,1,353,4,1,1,4.109030719,0.798245925,264.1368382,0
18331,18332,4,281,2,1,2,4.966405203,0.9405316420000001,353.79104,0
18332,18333,9,171,4,1,3,4.985897705,0.842635125,373.73607000000004,1
18333,18334,2,105,1,1,2,4.9262988430000005,0.7158378209999999,288.6304035,1
18334,18335,3,3,4,1,2,4.638423424,0.827066906,429.4169004,0
18335,18336,7,208,6,1,2,4.313231681,0.626043649,394.0537867,0
18336,18337,9,160,7,0,1,4.484701814,0.687920959,239.83628030000003,0
18337,18338,9,147,1,1,1,3.798955256,0.755009905,307.3523106,0
18338,18339,6,132,7,0,2,4.634085745,0.933649277,382.10604720000003,0
18339,18340,8,6,7,0,1,4.564037969,0.7968103990000001,303.5853126,0
18340,18341,4,48,7,0,1,4.0926910560000005,0.61623219,225.77370180000003,0
18341,18342,3,138,6,0,1,4.916341665,0.719703891,358.14817410000006,0
18342,18343,7,204,2,1,1,3.549437352,0.924306582,245.26999130000002,0
18343,18344,9,206,4,1,2,4.1409357589999995,0.9470609059999999,378.9016935,0
18344,18345,7,236,6,1,1,4.933356265,0.8418191840000001,373.7346943,0
18345,18346,10,33,6,1,2,4.925120816000001,0.517412978,463.2513017,0
18346,18347,2,243,6,1,1,4.60519388,0.8616368109999999,302.3031597,0
18347,18348,2,111,7,1,1,4.611809762,0.823917645,398.1355295,0
18348,18349,7,275,3,0,2,4.40753961,0.22325427399999997,339.3170057,0
18349,18350,8,1,2,1,3,4.872095957,0.80161137,394.2284499,0
18350,18351,4,93,3,1,1,3.269946888,0.9299240059999999,198.3481049,0
18351,18352,2,10,4,1,1,4.825983728,0.7682053740000001,345.1164617,0
18352,18353,7,114,3,1,1,4.379233817,0.639129727,289.9869455,0
18353,18354,1,200,5,1,1,4.138282422,0.941528567,221.43409900000003,1
18354,18355,2,313,6,1,1,4.388729693999999,0.733368272,201.609133,1
18355,18356,9,130,5,1,1,4.683545238,0.22193829899999998,168.5148274,1
18356,18357,7,11,5,0,1,4.771476502,0.7084139490000001,371.23307410000007,0
18357,18358,2,151,5,1,1,4.946251505,0.572748169,250.1196904,1
18358,18359,6,279,7,1,2,4.649682533,0.654671283,344.73495499999996,0
18359,18360,9,127,2,1,2,4.057278500000001,0.571316875,171.57680469999997,1
